Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Class,"ch05.Top",1,1,1,1,4,0,3,1,1,3,0,,0,0,,,,3,2,3,5,2,0,0,1,,23,4,16,8,4,4,,,,6,10,6,4,,,,,,1,1,1,1,,2,0,,16,0.25,3,3,3,3
Public Constructor,"ch05.Top.Top",,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch05.Top.remA",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch05.Top.remFish",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,2,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.67,1,1,1,1
Class,"ch05.Top1",1,1,1,1,4,0,3,1,1,1,0,,0,0,,,,2,2,2,3,1,0,0,1,,16,2,12,6,3,2,,,,5,8,5,3,,,,,,1,1,1,1,,2,0,,0,0.17,2,2,2,2
Public Constructor,"ch05.Top1.Top1",,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch05.Top1.remA",,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch05.TunaFish",1,1,1,1,4,0,3,2,1,0,0,,0,0,,,,1,0,1,2,0,0,0,1,,9,2,6,3,1,2,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.33,1,1,1,1
Public Method,"ch05.TunaFish.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,2,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.67,1,1,1,1
Class,"ch05.Zero",1,1,1,1,3,0,3,0,1,0,0,,0,0,,,,1,0,1,1,0,0,0,1,,5,0,5,2,1,0,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.00,1,1,1,1
Public Method,"ch05.Zero.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Package,"ch051",1,1,1,1,4,0,4,0,,,,13,0,0,,1,,23,4,23,,18,0,0,5,,180,34,129,49,41,23,,,,36,74,41,33,,,,,,2,2,2,1,,,1,,,0.18,26,26,26,20
Class,"ch051.AnchovyFish",1,1,1,1,4,0,3,2,1,0,0,,0,0,,,,1,0,1,2,0,0,0,1,,9,2,6,3,1,2,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.33,1,1,1,1
Public Method,"ch051.AnchovyFish.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,2,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.67,1,1,1,1
Class,"ch051.Bot",1,1,1,1,4,0,3,1,1,2,0,,0,0,,,,2,0,2,4,2,0,0,0,,15,3,10,5,2,2,,,,2,5,3,2,,,,,,1,1,1,1,,2,0,,0,0.20,2,2,2,2
Method,"ch051.Bot.remA",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch051.Bot.substFish",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Abstract Class,"ch051.FishD",0,0,0,0,0,0,0,0,1,0,3,,0,0,,,,1,0,1,1,0,0,0,1,,3,0,3,3,0,0,,,,2,2,2,0,,,,,,0,0,0,0,,1,0,,0,0.00,0,0,0,0
Public Abstract Method,"ch051.FishD.equals",,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Public Abstract Class,"ch051.PieD",0,0,0,0,0,0,0,0,1,2,2,,0,0,,,,2,2,2,2,2,0,0,0,,8,1,6,5,2,2,,,,4,5,5,0,,,,,,0,0,0,0,,1,0,,0,0.33,0,0,0,0
Abstract Method,"ch051.PieD.remA",,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch051.PieD.substFish",,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Class,"ch051.RemFishInt",1,1,1,1,5,0,5,0,1,4,0,,0,0,,,,2,0,2,2,2,0,0,0,,13,0,12,3,5,2,,,,3,7,3,4,,,,,,2,2,2,1,,1,1,,0,0.17,3,3,3,2
Method,"ch051.RemFishInt.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Method,"ch051.RemFishInt.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,4,1,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.14,2,2,2,1
Class,"ch051.RemFishV",1,1,1,1,5,0,5,0,1,4,0,,0,0,,,,2,0,2,2,2,0,0,0,,13,0,12,3,5,1,,,,3,7,3,4,,,,,,2,2,2,1,,1,1,,0,0.08,3,3,3,2
Method,"ch051.RemFishV.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Method,"ch051.RemFishV.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,4,0,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Class,"ch051.RemV",1,1,1,1,5,0,5,0,1,3,0,,0,0,,,,2,0,2,2,2,0,0,0,,13,0,12,3,5,2,,,,3,7,3,4,,,,,,2,2,2,1,,1,1,,0,0.17,3,3,3,2
Method,"ch051.RemV.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Method,"ch051.RemV.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,1,4,1,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.14,2,2,2,1
Class,"ch051.SalmonFish",1,1,1,1,4,0,3,2,1,0,0,,0,0,,,,1,0,1,2,0,0,0,1,,9,2,6,3,1,2,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.33,1,1,1,1
Public Method,"ch051.SalmonFish.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,2,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.67,1,1,1,1
Class,"ch051.SubstFishV",1,1,1,1,5,0,5,0,1,4,0,,0,0,,,,2,0,2,2,2,0,0,0,,13,0,13,3,5,0,,,,3,7,3,4,,,,,,2,2,2,1,,1,1,,0,0.00,3,3,3,2
Method,"ch051.SubstFishV.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Method,"ch051.SubstFishV.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,1,4,0,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Class,"ch051.SubstIntV",1,1,1,1,5,0,5,0,1,3,0,,0,0,,,,2,0,2,2,2,0,0,0,,13,0,13,3,5,0,,,,3,7,3,4,,,,,,2,2,2,1,,1,1,,0,0.00,3,3,3,2
Method,"ch051.SubstIntV.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Method,"ch051.SubstIntV.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,1,4,0,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Class,"ch051.SubstV",1,1,1,1,5,0,5,0,1,3,0,,0,0,,,,2,0,2,2,2,0,0,0,,13,0,13,3,5,0,,,,3,7,3,4,,,,,,2,2,2,1,,1,1,,0,0.00,3,3,3,2
Method,"ch051.SubstV.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Method,"ch051.SubstV.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,5,7,0,7,1,4,0,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Class,"ch051.Top",1,1,1,1,4,0,3,1,1,2,0,,0,0,,,,3,2,3,5,2,0,0,1,,21,2,16,8,4,3,,,,6,10,6,4,,,,,,1,1,1,1,,2,0,,0,0.19,3,3,3,3
Public Constructor,"ch051.Top.Top",,,,,,,,,,,,,,,,,,,,,,,,,,8,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch051.Top.remA",,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch051.Top.substFish",,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch051.TunaFish",1,1,1,1,4,0,3,2,1,0,0,,0,0,,,,1,0,1,2,0,0,0,1,,9,2,6,3,1,2,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.33,1,1,1,1
Public Method,"ch051.TunaFish.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,2,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.67,1,1,1,1
Package,"ch06",1,1,1,1,4,0,3,1,,,,9,0,0,,1,,15,2,15,,10,0,0,5,,180,33,77,35,19,76,,,,22,44,27,17,,,,,,2,2,2,1,,,1,,,0.99,14,14,14,12
Class,"ch06.AnchovyFish",1,1,1,1,4,0,3,2,1,0,0,,0,0,,,,1,0,1,2,0,0,0,1,,9,2,6,3,1,2,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.33,1,1,1,1
Public Method,"ch06.AnchovyFish.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,2,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.67,1,1,1,1
Class,"ch06.Bot",1,1,1,1,4,0,3,1,1,2,0,,0,0,,,,2,0,2,4,2,0,0,0,,15,3,10,5,2,2,,,,2,5,3,2,,,,,,1,1,1,1,,2,0,,0,0.20,2,2,2,2
Method,"ch06.Bot.remA",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch06.Bot.substFish",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Abstract Class,"ch06.FishD",0,0,0,0,0,0,0,0,1,0,3,,0,0,,,,1,0,1,1,0,0,0,1,,3,0,3,3,0,0,,,,2,2,2,0,,,,,,0,0,0,0,,1,0,,0,0.00,0,0,0,0
Public Abstract Method,"ch06.FishD.equals",,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Public Abstract Class,"ch06.PieD",0,0,0,0,0,0,0,0,1,2,2,,0,0,,,,2,0,2,2,2,0,0,0,,8,1,4,3,0,4,,,,2,3,3,0,,,,,,0,0,0,0,,1,0,,0,1.00,0,0,0,0
Abstract Method,"ch06.PieD.remA",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch06.PieD.substFish",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Class,"ch06.RemV",1,1,1,1,5,0,5,1,1,3,0,,0,0,,,,2,0,2,2,2,0,0,0,,13,0,12,3,5,3,,,,3,7,3,4,,,,,,2,2,2,1,,1,1,,0,0.25,3,3,3,2
Method,"ch06.RemV.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Method,"ch06.RemV.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,1,4,2,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.29,2,2,2,1
Class,"ch06.SalmonFish",1,1,1,1,4,0,3,2,1,0,0,,0,0,,,,1,0,1,2,0,0,0,1,,9,2,6,3,1,2,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.33,1,1,1,1
Public Method,"ch06.SalmonFish.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,2,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.67,1,1,1,1
Class,"ch06.SubstV",1,1,1,1,5,0,5,0,1,3,0,,0,0,,,,2,0,2,2,2,0,0,0,,13,0,13,3,5,0,,,,3,7,3,4,,,,,,2,2,2,1,,1,1,,0,0.00,3,3,3,2
Method,"ch06.SubstV.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Method,"ch06.SubstV.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,5,7,0,7,1,4,0,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Class,"ch06.Top",1,1,1,1,4,0,3,1,1,2,0,,0,0,,,,3,2,3,5,2,0,0,1,,21,2,16,8,4,3,,,,6,10,6,4,,,,,,1,1,1,1,,2,0,,0,0.19,3,3,3,3
Public Constructor,"ch06.Top.Top",,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch06.Top.remA",,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch06.Top.substFish",,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch06.TunaFish",1,1,1,1,4,0,3,2,1,0,0,,0,0,,,,1,0,1,2,0,0,0,1,,9,2,6,3,1,2,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.33,1,1,1,1
Public Method,"ch06.TunaFish.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,2,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.67,1,1,1,1
Package,"ch061",1,1,1,1,4,0,3,1,,,,9,0,0,,1,,18,7,18,,10,0,0,8,,138,28,93,43,24,23,,,,32,57,35,22,,,,,,2,2,2,1,,,1,,,0.25,17,17,17,15
Class,"ch061.AnchovyFish",1,1,1,1,4,0,3,2,1,0,0,,0,0,,,,1,0,1,2,0,0,0,1,,9,2,6,3,1,2,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.33,1,1,1,1
Public Method,"ch061.AnchovyFish.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,2,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.67,1,1,1,1
Class,"ch061.Bot",1,1,1,1,4,0,3,1,1,2,0,,0,0,,,,3,2,3,5,2,0,0,1,,22,3,16,8,4,3,,,,6,10,6,4,,,,,,1,1,1,1,,2,0,,0,0.19,3,3,3,3
Public Constructor,"ch061.Bot.Bot",,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch061.Bot.remA",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch061.Bot.substFish",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Abstract Class,"ch061.FishD",0,0,0,0,0,0,0,0,1,0,3,,0,0,,,,1,0,1,1,0,0,0,1,,3,0,3,3,0,0,,,,2,2,2,0,,,,,,0,0,0,0,,1,0,,0,0.00,0,0,0,0
Public Abstract Method,"ch061.FishD.equals",,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Public Abstract Class,"ch061.PieD",0,0,0,0,0,0,0,0,1,2,2,,0,0,,,,2,0,2,2,2,0,0,0,,8,1,4,3,0,4,,,,2,3,3,0,,,,,,0,0,0,0,,1,0,,0,1.00,0,0,0,0
Abstract Method,"ch061.PieD.remA",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch061.PieD.substFish",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Class,"ch061.RemV",1,1,1,1,4,0,4,1,1,3,0,,0,0,,,,3,1,3,3,2,0,0,1,,18,0,16,5,6,4,,,,5,10,5,5,,,,,,2,2,2,1,,1,1,,33,0.25,4,4,4,3
Public Constructor,"ch061.RemV.RemV",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch061.RemV.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Method,"ch061.RemV.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,1,4,2,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.29,2,2,2,1
Class,"ch061.SalmonFish",1,1,1,1,4,0,3,2,1,0,0,,0,0,,,,1,0,1,2,0,0,0,1,,9,2,6,3,1,2,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.33,1,1,1,1
Public Method,"ch061.SalmonFish.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,2,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.67,1,1,1,1
Class,"ch061.SubstV",1,1,1,1,5,0,5,0,1,3,0,,0,0,,,,3,2,3,3,2,0,0,1,,20,0,19,6,7,1,,,,7,12,6,6,,,,,,2,2,2,1,,1,1,,33,0.05,4,4,4,3
Public Constructor,"ch061.SubstV.SubstV",,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch061.SubstV.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Method,"ch061.SubstV.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,5,7,0,7,1,4,0,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Class,"ch061.Top",1,1,1,1,4,0,3,1,1,2,0,,0,0,,,,3,2,3,5,2,0,0,1,,21,2,16,8,4,3,,,,6,10,6,4,,,,,,1,1,1,1,,2,0,,0,0.19,3,3,3,3
Public Constructor,"ch061.Top.Top",,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch061.Top.remA",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch061.Top.substFish",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch061.TunaFish",1,1,1,1,4,0,3,2,1,0,0,,0,0,,,,1,0,1,2,0,0,0,1,,9,2,6,3,1,2,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.33,1,1,1,1
Public Method,"ch061.TunaFish.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,2,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.67,1,1,1,1
Package,"ch062",1,1,1,1,5,0,4,0,,,,7,0,0,,1,,15,8,15,,5,0,0,10,,121,19,88,35,28,18,,,,32,55,31,24,,,,,,3,3,3,3,,,2,,,0.20,16,16,16,14
Class,"ch062.Bot",1,1,1,1,4,0,3,1,1,1,0,,0,0,,,,1,0,1,2,1,0,0,0,,10,3,6,3,1,1,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.17,1,1,1,1
Method,"ch062.Bot.accept",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch062.LtSubstV",1,1,1,1,7,0,6,1,2,3,0,,0,0,,,,3,3,3,3,0,0,0,3,,33,3,27,9,11,4,,,,10,16,7,9,,,,,,3,3,3,3,,1,2,,33,0.15,5,5,5,5
Public Constructor,"ch062.LtSubstV.LtSubstV",,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,5,1,3,1,4,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.20,1,1,1,1
Public Method,"ch062.LtSubstV.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch062.LtSubstV.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,5,13,0,12,1,7,1,5,3,0,3,6,1,5,3,3,3,3,2,,,,,2,,2,2,,0.08,3,3,3,3
Public Abstract Class,"ch062.PieD",0,0,0,0,0,0,0,0,1,1,2,,0,0,,,,1,0,1,1,1,0,0,0,,7,1,3,2,0,4,,,,1,2,2,0,,,,,,0,0,0,0,,1,0,,0,1.33,0,0,0,0
Abstract Method,"ch062.PieD.accept",,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Interface,"ch062.PieVistor1",0,0,0,0,0,0,0,0,0,1,3,,0,0,,,,2,0,2,2,2,0,0,0,,4,0,4,3,0,0,,,,2,3,3,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Abstract Method,"ch062.PieVistor1.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch062.PieVistor1.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Class,"ch062.RemV",1,1,1,1,4,0,4,1,2,3,0,,0,0,,,,3,1,3,3,0,0,0,3,,19,0,16,5,6,5,,,,5,10,5,5,,,,,,2,2,2,1,,1,1,,33,0.31,4,4,4,3
Public Constructor,"ch062.RemV.RemV",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch062.RemV.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"ch062.RemV.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,4,2,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.29,2,2,2,1
Class,"ch062.SubstV",1,1,1,1,5,0,5,0,2,3,0,,0,0,,,,3,2,3,3,0,0,0,3,,20,0,19,6,7,1,,,,7,12,6,6,,,,,,2,2,2,1,,1,1,,33,0.05,4,4,4,3
Public Constructor,"ch062.SubstV.SubstV",,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Public Method,"ch062.SubstV.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"ch062.SubstV.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,1,4,0,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Class,"ch062.Top",1,1,1,1,4,0,3,1,1,1,0,,0,0,,,,2,2,2,3,1,0,0,1,,17,3,12,6,3,2,,,,5,8,5,3,,,,,,1,1,1,1,,2,0,,0,0.17,2,2,2,2
Public Constructor,"ch062.Top.Top",,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
